label,rep,seed,actual_seed,n_elig,rate_1yr,rate_3yr,rate_6yr,rate_9yr,gamma_loss,offense_loss,ci95_lo_1yr,ci95_hi_1yr,ci95_halfwidth_1yr,ci95_lo_3yr,ci95_hi_3yr,ci95_halfwidth_3yr,ci95_lo_6yr,ci95_hi_6yr,ci95_halfwidth_6yr,ci95_lo_9yr,ci95_hi_9yr,ci95_halfwidth_9yr,tier_3yr_Low,share_Low,tier_3yr_LowModerate,share_LowModerate,tier_3yr_Moderate,share_Moderate,tier_3yr_High,share_High,off_Violent_3yr,off_Violent_6yr,off_Violent_9yr,off_Drug_3yr,off_Drug_6yr,off_Drug_9yr,off_Property_3yr,off_Property_6yr,off_Property_9yr,off_Other(PublicOrder)_3yr,off_Other(PublicOrder)_6yr,off_Other(PublicOrder)_9yr
final,3,1087,31087,9450,0.425,0.7,0.8,0.815,0.030543306906455417,0.01704379169501487,0.4153553603550267,0.4352873667243015,0.009966003184637418,0.6911075560572026,0.7095761194551944,0.009234281698995872,0.7913843920608622,0.8075255790983754,0.008070593518756608,0.8070704459589617,0.8227264399969019,0.007827997018970079,0.5190978537650055,0.2908994708994709,0.6933135215453194,0.35608465608465606,0.8215234720992028,0.23894179894179896,0.9313543599257885,0.11407407407407408,0.6740473738414006,0.7502574665293512,0.7631307929969104,0.7003319108582267,0.7961119013750593,0.8117591275486012,0.7407525510204082,0.8463010204081632,0.8625637755102041,0.6672558550596553,0.7803800265134777,0.796730004418913
final,4,42,40042,9494,0.437,0.706,0.8,0.816,0.029263462107887776,0.01790546793067575,0.4270626728293495,0.4470139805441917,0.009975653857421107,0.6972037381091359,0.7155216120377857,0.009158936964324904,0.7914911639074164,0.8075923162803348,0.008050576186459213,0.8083881817498667,0.8239660154395242,0.007788916844828742,0.5333091962346126,0.2909205814198441,0.6982248520710059,0.356014324836739,0.8267959453503746,0.23899304824099432,0.9215143120960295,0.11407204550242259,0.6606776180698152,0.7356262833675564,0.75,0.7018235584031542,0.7939871858058156,0.8092656481025136,0.7584798994974874,0.8501884422110553,0.8680904522613065,0.67766823831976,0.7891127303900557,0.8071153021860266
final,4,137,40137,9470,0.43,0.702,0.802,0.821,0.02799889222427396,0.014461269174047406,0.42015377235367374,0.44009299385782813,0.009969610752077196,0.6926074094535373,0.7110303292226086,0.009211459884535644,0.7939657967237078,0.8100130580631403,0.00802363066971623,0.8130558246093068,0.8285001836735423,0.0077221795321177344,0.52994555353902,0.29091869060190073,0.6895017793594306,0.3560718057022175,0.827220503756076,0.2389651531151003,0.9166666666666666,0.11404435058078141,0.6637487126673532,0.7435633367662204,0.7579814624098867,0.7053140096618358,0.8082125603864734,0.8251207729468599,0.7515407071034707,0.8543626337982485,0.8744729159909179,0.6656842105263158,0.7768421052631579,0.7991578947368421
final,4,251,40251,9354,0.423,0.694,0.791,0.807,0.030844330932007977,0.01738969419628006,0.4126231267589217,0.4326403365593717,0.010008604900224982,0.684941233862068,0.7036099038276318,0.009334334982781911,0.7826400058055341,0.79911807823812,0.008239036216292961,0.7991288237026113,0.8151153840642738,0.00799328018083123,0.5018368846436444,0.2909985033140902,0.6837837837837838,0.3559974342527261,0.8277404921700223,0.23893521488133418,0.9390815370196813,0.11406884755184947,0.6744303797468354,0.7453164556962025,0.7554430379746836,0.6990927419354839,0.797883064516129,0.8155241935483871,0.7405458730680697,0.8395264715554094,0.8585991450180862,0.6474086661002549,0.7608326253186066,0.7774001699235344
final,4,389,40389,9451,0.431,0.7,0.8,0.817,0.02735606954386483,0.016065375095944495,0.42142754967375,0.4413940548679907,0.009983252597120351,0.6906065305689446,0.709082873006045,0.009238171218550195,0.791728437530898,0.8078585507905139,0.008065056629807943,0.8085957905749347,0.8242016959530257,0.007802952689045517,0.5221818181818182,0.29097450005290443,0.6920332936979786,0.35594117024653477,0.8229305002213368,0.23902232567982223,0.9202226345083488,0.11406200402073854,0.6605033384694402,0.7442218798151001,0.7570621468926554,0.7064133016627079,0.804750593824228,0.8128266033254157,0.7419768934531451,0.8449935815147626,0.866816431322208,0.6701708278580815,0.7814279456855016,0.8020148926850635
final,4,503,40503,9539,0.435,0.697,0.793,0.811,0.029084595386172644,0.0201910545463909,0.4253442176052661,0.44523940394410566,0.009947593169419788,0.6879447340451854,0.7063822555173367,0.009218760736075637,0.7847067637619934,0.8009678428457491,0.008130539541877813,0.8027919292527498,0.8185114779001051,0.007859774323677682,0.5214414414414414,0.29091099695984907,0.6869846878680801,0.3560121606038369,0.8210526315789474,0.2390187650697138,0.9181985294117647,0.11405807736660027,0.6661593099949265,0.73921867072552,0.7508878741755454,0.6759615384615385,0.7682692307692308,0.7836538461538461,0.7494407158836689,0.8549057206775328,0.8750399488654522,0.6727426875794829,0.7774480712166172,0.7994913098770665
final,4,617,40617,9263,0.433,0.701,0.798,0.815,0.025512049878723794,0.017118559176126803,0.4226294379600713,0.442804757008795,0.010087659524361858,0.6914464260951435,0.7100927563594265,0.009323165132141487,0.7901528933084759,0.806490519696447,0.008168813193985547,0.8067051435027682,0.8225275823485078,0.007911219422869764,0.5202226345083488,0.29094245924646445,0.6858702243784112,0.3560401597754507,0.8392050587172538,0.23901543776314368,0.9185606060606061,0.11400194321494117,0.6612223393045311,0.7286617492096944,0.7407797681770284,0.6944031698860822,0.8008915304606241,0.8172362555720654,0.7492557062520675,0.8504796559708898,0.8666887198147536,0.6758501937150236,0.785622040464916,0.8054240206629358
final,4,743,40743,9637,0.423,0.703,0.804,0.821,0.03332930401249023,0.01627869876353698,0.4129153846664191,0.4326375181009078,0.009861066717244349,0.6942358627292522,0.7124713691373101,0.009117753204028967,0.7955169309813197,0.8113802925971694,0.007931680807924835,0.8131156059597331,0.8284258959771933,0.007655145008730102,0.5338801711840229,0.29096191760921447,0.6865889212827988,0.35591989208259833,0.8246527777777778,0.2390785514164159,0.9344858962693358,0.1140396388917713,0.6559356136820925,0.7359154929577465,0.7530181086519114,0.7154242850445383,0.8124706985466479,0.8284106891701828,0.7532716246409192,0.8605170762847112,0.8774337695499521,0.6668065463701217,0.7771716323961393,0.7964750314729333
final,4,863,40863,9279,0.424,0.705,0.804,0.822,0.027192843754894478,0.01636540270626004,0.4137315134413032,0.4338367139428633,0.01005260025078003,0.6959967766595742,0.7145456158767801,0.00927441960860298,0.7957630999432952,0.8119172034672468,0.008077051761975818,0.813827963320758,0.8294017994277519,0.007786918053496961,0.5244444444444445,0.2909796314258002,0.7014834998486225,0.3559650824442289,0.8237150586113616,0.23903437870460179,0.9310018903591682,0.11402090742536912,0.6645702306079665,0.7473794549266247,0.7641509433962265,0.706025267249757,0.8012633624878522,0.815354713313897,0.7475040257648953,0.8473429951690822,0.87085346215781,0.6807065217391305,0.7943840579710145,0.8084239130434783
final,4,971,40971,9484,0.431,0.704,0.799,0.816,0.025504939385988194,0.016225057707901603,0.42089454833343837,0.4408232105296523,0.00996433109810696,0.6943341890247162,0.7127130787121313,0.00918944484370754,0.7912724634896559,0.8073884585055006,0.008057997507922354,0.8077586451747223,0.8233648761117207,0.007803115468499211,0.5161290322580645,0.2909110080134964,0.6988451288125556,0.35607338675664274,0.8340688437775816,0.23892872205820329,0.9232902033271719,0.11408688317165752,0.6713395638629284,0.7481827622014537,0.7622014537902388,0.7058543550690147,0.7967634459781057,0.8110423607805807,0.7509791122715405,0.8508485639686684,0.8684725848563969,0.6669452569995821,0.7772670288340995,0.7952361053071458
