value,n_runs,rate_1yr,std_1yr,rate_3yr,rate_6yr,rate_9yr,std_3yr,std_6yr,std_9yr,mae_3yr,mae_6yr,mae_9yr,mae_all,gamma_loss,offense_loss,tier_mae_3yr,mae_primary,rate_3yr_Low,share_Low,rate_3yr_LowModerate,share_LowModerate,rate_3yr_Moderate,share_Moderate,rate_3yr_High,share_High,off_Violent_3yr,off_Violent_6yr,off_Violent_9yr,off_Drug_3yr,off_Drug_6yr,off_Drug_9yr,off_Property_3yr,off_Property_6yr,off_Property_9yr,off_Other(PublicOrder)_3yr,off_Other(PublicOrder)_6yr,off_Other(PublicOrder)_9yr
0.2,100,0.42322999999999994,0.00505695840232331,0.6955399999999998,0.7939200000000001,0.81026,0.004105724016171774,0.003274264509902659,0.003445447882512651,0.011539999999999773,7.999999999996898e-05,0.023739999999999983,0.011786666666666576,0.029712681285073417,0.051863510049216945,0.02810687014169673,0.023739999999999983,0.49711521377098145,0.29094478244140565,0.6788610650788799,0.3560002017703215,0.8431554107943485,0.2390084244594839,0.944328742669034,0.11404659132878894,0.7155279433143684,0.7851457201946157,0.7967543057076467,0.6982289562929865,0.7945150552720512,0.8098216212656193,0.6637946532270496,0.7758821488444275,0.7949430843161827,0.7376446455608567,0.8362127206245384,0.8524469007092845
0.25,100,0.42391,0.004940238819729226,0.6945599999999998,0.79251,0.80907,0.004612937450171184,0.003937632473320678,0.003665991673407727,0.010559999999999792,0.0014899999999999913,0.024930000000000008,0.012326666666666597,0.030213045572274565,0.052126734289658805,0.028429301995562054,0.024930000000000008,0.4972155155606779,0.2909505649950778,0.6777680291427237,0.3559899760752576,0.8413010814912473,0.2390017693024365,0.9425708030555414,0.1140576896272281,0.7155543749228815,0.7849045144286515,0.7966376149756274,0.6976458302679518,0.7923439841744582,0.8075647775282242,0.6629601244396787,0.7745688142873746,0.7939052330744732,0.7353911085170118,0.8346487076153797,0.851525072049267
0.3,100,0.42299,0.004787388735948956,0.6944999999999998,0.79269,0.80927,0.004455163840812678,0.0038103924875386437,0.0036009398324281217,0.010499999999999732,0.0013100000000000334,0.02472999999999992,0.012179999999999894,0.030202368619329255,0.05208279867429095,0.028594575683595802,0.02472999999999992,0.49729071131755426,0.2909449854854235,0.6769112284622536,0.35599914648207764,0.8420747143973938,0.23899850065185926,0.9430735342764764,0.11405736738063948,0.7159391930836541,0.7850360571298246,0.7974870732113962,0.696548670026188,0.7930649468749901,0.8078367271412109,0.6627760151471915,0.7745611825418893,0.7939442630787329,0.7365407032859342,0.8349076841261678,0.8513747227852635
0.35,100,0.42302999999999985,0.0042721910258807705,0.6948399999999999,0.79325,0.8098299999999999,0.004500774344151195,0.0036745782414482992,0.0036266549687868077,0.01083999999999985,0.0007500000000000284,0.024170000000000025,0.011919999999999967,0.02991092555768758,0.05236782133569034,0.027586336477750106,0.024170000000000025,0.4959889361802868,0.290954957840725,0.6775679569878043,0.3559928957458397,0.8441387733487771,0.23899801019479752,0.9430631400672951,0.11405413621863769,0.7178839050736809,0.7866759566207908,0.7987534235098525,0.6974042634833943,0.7945027064905089,0.8094806211728777,0.6625526010908479,0.7739227831466308,0.7930543099797837,0.7356769040458235,0.8357909482032875,0.8525260536144655
0.4,100,0.42254999999999987,0.004360926136461933,0.69503,0.7937400000000001,0.8102799999999999,0.004759795853359308,0.004260743995353326,0.004276031389553182,0.011029999999999984,0.00025999999999992696,0.023720000000000074,0.011669999999999995,0.029636284006150072,0.052036292430423306,0.028497323526863877,0.023720000000000074,0.4977156177975663,0.29094658860647366,0.6778541615402862,0.35599492211963446,0.8423301618250589,0.23900013743017612,0.9434579996752345,0.11405835184371574,0.7159082152608542,0.7865200931906962,0.7987655383986823,0.6969132165786275,0.7934728370369128,0.80804075588334,0.6640285678154215,0.7758553803198107,0.7953378690933189,0.7360687932006676,0.8352242370147596,0.8520064709710286
0.44999999999999996,100,0.42323000000000005,0.0048133967090598214,0.6953499999999998,0.79373,0.81015,0.004344682108769595,0.003792216909791569,0.0035430255859970963,0.01134999999999975,0.00026999999999999247,0.023849999999999927,0.011823333333333222,0.02966438739149802,0.05201335786692527,0.027926417153434482,0.023849999999999927,0.49672572337245546,0.290941560836597,0.6792115374548406,0.3560002940847892,0.8426954624905334,0.23900482578908097,0.9438869451866566,0.11405331928953266,0.7183577133784697,0.7868907873370189,0.7983291197177439,0.6969524328470176,0.793715247529351,0.8084319488805047,0.6640008681669063,0.775889886526669,0.7952781962402641,0.7356443460646844,0.8347287852483636,0.851216456284177
0.5,100,0.42235999999999996,0.0044868382154605495,0.6940299999999998,0.7926700000000001,0.80904,0.0048730448034637955,0.004180413685971595,0.003959185713647607,0.010029999999999761,0.0013299999999999423,0.024959999999999982,0.012106666666666563,0.030558863747046406,0.0523188137692743,0.028725516229577044,0.024959999999999982,0.4959168676935217,0.29094991221830235,0.6763415138776878,0.35599500935412004,0.8421068551003834,0.23899863588772446,0.9444335662028578,0.1140564425398532,0.7149055547728963,0.7841280638136121,0.7959060666640957,0.6951790034908027,0.7932185741518663,0.8078162361443207,0.6617019085139786,0.7736554528639655,0.7930643364429057,0.7383295304765285,0.8366466106792066,0.8529927543117125
0.55,100,0.42351999999999995,0.00484815907996494,0.6948099999999999,0.79328,0.8099200000000001,0.004049429439795038,0.003997676092608576,0.003940671121635078,0.010809999999999875,0.0007200000000000539,0.02407999999999988,0.011869999999999936,0.02988741786398636,0.05196347514978706,0.02804720247368031,0.02407999999999988,0.49584027538401215,0.2909483285860385,0.6784431769760789,0.3559961965240148,0.8424056355902875,0.23899736485024828,0.9441973470770756,0.1140581100396985,0.7176032681456932,0.786600261431671,0.7981282679080995,0.6965130605465206,0.7925755365768191,0.8083269722897305,0.6638542340639624,0.775381633994629,0.7946492248870871,0.7347232266602022,0.8350994329674137,0.8519876732792758
0.6,100,0.42368,0.004543571327055452,0.69494,0.7933400000000002,0.8100400000000001,0.004788074411040047,0.00402321545859312,0.004133919801990921,0.01093999999999995,0.0006599999999998829,0.02395999999999987,0.011853333333333235,0.030101079541610433,0.05160090235076182,0.028430821618446317,0.02395999999999987,0.4968149544680501,0.2909521327719484,0.6779694618826485,0.35598936019564453,0.8423914024601548,0.23900342326759724,0.9442691963485386,0.11405508376480986,0.7164202999172758,0.7845192996854344,0.7963676990586314,0.6972904037300289,0.794352272995326,0.8090874284516049,0.6633650428522101,0.7756216329932453,0.7953746255745281,0.7360501367100114,0.8347975422250973,0.8516756056622468
0.6499999999999999,100,0.423,0.004554939598663718,0.6945999999999999,0.7933100000000001,0.8100599999999999,0.004568225790029074,0.0037300174668532487,0.003628785031946721,0.010599999999999832,0.0006899999999999684,0.023940000000000072,0.011743333333333291,0.02953111243893836,0.05254083871172459,0.027874924345452426,0.023940000000000072,0.4966096913218675,0.2909464283178133,0.6781897614787421,0.3560012629542083,0.842029120698159,0.2389928533022396,0.9421088882368435,0.11405945542573892,0.7171175602459576,0.7864509256091461,0.7979364612962285,0.6962064752117478,0.7926463801754082,0.8083274385221858,0.6622746797498558,0.7746435619483337,0.7945267714284984,0.737039988309333,0.8365128926829613,0.8528932475252041
