value,n_runs,rate_1yr,std_1yr,rate_3yr,rate_6yr,rate_9yr,std_3yr,std_6yr,std_9yr,mae_3yr,mae_6yr,mae_9yr,mae_all,gamma_loss,offense_loss,tier_mae_3yr,mae_primary,rate_3yr_Low,share_Low,rate_3yr_LowModerate,share_LowModerate,rate_3yr_Moderate,share_Moderate,rate_3yr_High,share_High,off_Violent_3yr,off_Violent_6yr,off_Violent_9yr,off_Drug_3yr,off_Drug_6yr,off_Drug_9yr,off_Property_3yr,off_Property_6yr,off_Property_9yr,off_Other(PublicOrder)_3yr,off_Other(PublicOrder)_6yr,off_Other(PublicOrder)_9yr
-0.4,100,0.43088999999999994,0.004705241006504659,0.70209,0.79884,0.8152999999999999,0.004187752706079092,0.004268086884842633,0.004309960275426827,0.01808999999999994,0.0048399999999999554,0.01870000000000005,0.013876666666666648,0.028236596365868366,0.017084696207628404,0.028893140379762414,0.013876666666666648,0.5226821948250557,0.29094150745520714,0.6940558106753102,0.3560033872645167,0.8277911174646758,0.23900312660169273,0.92173729483398,0.11405197867858342,0.663698490905906,0.7397906763921468,0.7535507832201453,0.699578192443939,0.7967273244145266,0.8115413654924786,0.7532529518910449,0.8533087561230012,0.870406582188697,0.668032776367649,0.7772465314330023,0.7964079472129464
-0.35000000000000003,100,0.43335000000000007,0.005366139631565191,0.7048599999999999,0.8010800000000002,0.8173600000000001,0.0048388578667435045,0.004263256212726787,0.004081295100451511,0.02085999999999988,0.007080000000000197,0.016639999999999877,0.014859999999999984,0.027937113453108738,0.01786134057709517,0.02935863656561878,0.014859999999999984,0.5256702956692816,0.2909470604286164,0.6967448567977691,0.35599834725039037,0.8298773185322742,0.2389988265486739,0.9253864259232369,0.1140557657723193,0.6634685997401953,0.7407706966041344,0.7550370066016417,0.7020744885189367,0.7975588180732851,0.8124439679369786,0.7532322701361575,0.8539080579343543,0.8705906900527295,0.67639807301082,0.7832394991139335,0.8020776228319484
-0.30000000000000004,100,0.43512,0.00475517793270843,0.7059199999999997,0.8028300000000005,0.8189899999999999,0.004279809303785358,0.003941632231254545,0.0037992423487114347,0.021919999999999606,0.008830000000000449,0.015010000000000079,0.015253333333333377,0.027170282516759025,0.01837533972238087,0.028806968464830038,0.015253333333333377,0.5251607282219021,0.29094361642417627,0.6982358683964119,0.35597809658371865,0.831864753664934,0.23902515844375344,0.9271677676987641,0.11405312854835156,0.6630617982100468,0.7399476394792174,0.7541028958722579,0.7008643137061716,0.7975195377258432,0.8123337290376678,0.7520738177872104,0.8539368110266455,0.8705207309740757,0.6836260445949743,0.7912289805420945,0.809629132905486
-0.25,100,0.43746,0.0052693510611896656,0.7086,0.8048700000000002,0.82084,0.005001009999000308,0.004071718174049974,0.003904723893807172,0.024599999999999955,0.010870000000000157,0.01315999999999995,0.01621000000000002,0.026034551530636576,0.019674853123981303,0.027728868922946612,0.01621000000000002,0.5260403223737771,0.29094686032267253,0.7012490118585701,0.3559908491166213,0.8365115506253845,0.2390137345331911,0.9296357158019641,0.11404855602751503,0.6647112071185544,0.7406505854032274,0.7543297346784378,0.7013978120927372,0.797484103899533,0.8117690502765457,0.7522538793070502,0.854216100236883,0.871023062067608,0.6926189420855295,0.7988890497235989,0.8171042958887168
-0.2,100,0.44055000000000005,0.004944898401587261,0.7113999999999998,0.8064400000000002,0.8226599999999997,0.004917501213199467,0.004588787388512301,0.004376752174382236,0.027399999999999758,0.012440000000000118,0.011340000000000239,0.017060000000000037,0.02571668901645715,0.020897556516645793,0.027395172529756692,0.017060000000000037,0.527669698955714,0.29094382950632286,0.7048543592273192,0.35599836522206924,0.8391768056872553,0.2389994764327472,0.9329421560778873,0.11405832883886083,0.6642872002649989,0.7412048994492091,0.7555439747976329,0.703275320267366,0.7981678829160876,0.813164277870326,0.7528837855265147,0.8532451660305018,0.8702582828501652,0.7016230360446772,0.8053896359706303,0.8231417120650696
-0.15000000000000002,100,0.44240000000000007,0.004487918687032351,0.7139899999999999,0.80868,0.8248699999999998,0.004498024257629371,0.004109314376689187,0.003907141867882148,0.02998999999999985,0.014679999999999915,0.009130000000000194,0.01793333333333332,0.024812024259091348,0.022530806648399057,0.026178706390619047,0.01793333333333332,0.5284970344004593,0.2909470218325019,0.7079932878727866,0.3559885253350011,0.8434019044062334,0.23900422309075037,0.934612983441037,0.11406022974174679,0.6655268967726853,0.7421717266489114,0.7561668235800301,0.702058320508121,0.7977324878748232,0.8126958340431949,0.7551370386606692,0.8546322298091081,0.8715587489070942,0.7093703012242174,0.8127344600374273,0.8307256003223783
-0.09999999999999998,100,0.44512,0.005379121628569999,0.7163499999999999,0.81058,0.8263599999999998,0.004468464134036633,0.003698703021385167,0.003732250925339425,0.03234999999999988,0.016579999999999928,0.007640000000000202,0.01885666666666667,0.024597919840802097,0.024618780809836947,0.02659237407473579,0.01885666666666667,0.530059939939251,0.2909479638801175,0.7104562724988517,0.35599528235438394,0.8464448380887081,0.23899895459763024,0.9373209907698358,0.11405779916786843,0.6670944465984537,0.7421858613445173,0.7556048398092013,0.703361570677645,0.7988959514956331,0.8139562918279849,0.7549012799705713,0.8547091246954162,0.8713977703013817,0.7176460728236456,0.8203940580070873,0.8374358902419768
-0.04999999999999999,100,0.44606000000000007,0.004426321636790899,0.71742,0.8118,0.8275499999999998,0.004472542494335453,0.004099765945524265,0.0039450134743916065,0.033419999999999894,0.017799999999999927,0.006450000000000178,0.019223333333333332,0.024292077199776056,0.026097709406262912,0.027032977693004404,0.019223333333333332,0.531179789271949,0.2909417169633093,0.7116199578809794,0.35600022608729104,0.8474951917123431,0.2389906170613731,0.938076887668705,0.11406743988802662,0.6651627876174421,0.741674322850516,0.7561891231329576,0.7024735859432396,0.7984637098512425,0.8130125561739971,0.7542129123597519,0.8548635377420974,0.8717234418324183,0.7262545980423277,0.8260529270251682,0.8429129032994643
0.0,100,0.4485,0.00557863891296185,0.71939,0.8138499999999997,0.8291799999999999,0.004631676180652559,0.0037210159359991075,0.003599607161506897,0.03538999999999992,0.0198499999999997,0.0048200000000000465,0.02001999999999989,0.02473187659886465,0.02828431968971556,0.028527852245846655,0.02001999999999989,0.532998746378559,0.29093436936176165,0.7129619636881831,0.3560078418271542,0.8503615783824611,0.23898720770549567,0.9407130479105497,0.11407058110558844,0.6658325222738575,0.7421732624814911,0.7561070662666868,0.7028475588032663,0.7995890846191748,0.8137434772167391,0.7546272345515187,0.855273120383012,0.871318613109703,0.7340692913758049,0.8339173405134608,0.8506603024750219
0.05,100,0.45061999999999997,0.004561100345710057,0.721,0.8142400000000001,0.8296599999999998,0.0039286566959131795,0.0034498426256010404,0.003370160203607511,0.03699999999999992,0.020240000000000036,0.0043400000000001215,0.020526666666666693,0.024631865709883616,0.02977131255511475,0.02900660822780103,0.020526666666666693,0.5334058267546947,0.2909390986598479,0.7153131330092198,0.35598981315263667,0.8517057955142746,0.23901632876859277,0.9432279436514547,0.11405475941892282,0.6646924303764643,0.7408457724973038,0.7545567954845859,0.702626789688925,0.7980199731455131,0.8123458059958059,0.7549625116422471,0.8543386224477721,0.8713737062965339,0.7420363076293189,0.8400931836319812,0.8558809243080144
